DateTime,Location,ItemID,Transaction EmployeeID,Employee Name,Item,Price
2018-03-11 11:45:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-03-19 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-04-14 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-04-05 11:45:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-04-29 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-02 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-03-14 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-04-02 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-01-01 11:45:00,Union Heights,3,102,Alec Pizza,Drink,0.99
2018-01-06 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-01-12 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-03-08 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-12 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-19 11:45:00,Union Heights,3,102,Alec Pizza,Drink,0.99
2018-02-03 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-02-17 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-02-04 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-04-20 11:45:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-03-10 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-18 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-04-08 12:45:00,State Street,3,106,Sheera Grayskull,Drink,0.99
2018-02-14 11:45:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-02-08 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-06 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-03 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-03-27 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-02-20 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-01-25 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-04-09 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-01-08 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-04-11 11:45:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-02-08 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-01-05 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-01-16 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-04-21 11:45:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-04-17 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-14 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-21 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-04-14 12:45:00,State Street,3,107,Jeralyn Peterson,Drink,0.99
2018-01-18 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-03-11 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-02-15 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-02-23 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-01-19 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-03-13 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-01-12 11:45:00,Union Heights,3,101,Lebron James,Drink,0.99
2018-03-27 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-03-27 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-03-18 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-01-20 11:45:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-01-16 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-27 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-30 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-03-26 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-03-12 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-03-23 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-01-13 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-01-20 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-03-31 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-03-22 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-19 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-04-19 11:45:00,Union Heights,1,110,Mrs. Fancy Pants,Burger,2.79
2018-02-16 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-03-29 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-01-22 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-03-07 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-23 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-02-10 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-02-01 11:45:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-01-14 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-04-11 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-02-26 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-03 12:45:00,State Street,3,108,Charles Shwaybuck,Drink,0.99
2018-01-08 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-08 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-04-27 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-01-22 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-01-08 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-24 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-01-05 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-04-28 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-03-09 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-01-27 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-18 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-02-19 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-04-06 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-02-08 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-01-06 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-02-24 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-01-18 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-01-02 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-01-15 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-23 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-02-27 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-01-04 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-04-14 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-02-20 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-01-05 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-02-01 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-03-03 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-01-06 11:45:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-02-01 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-21 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-18 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-03 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-17 12:45:00,State Street,3,106,Sheera Grayskull,Drink,0.99
2018-03-29 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-03-19 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-06 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-03-14 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-04-18 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-02-11 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-14 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-03-21 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-15 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-04-17 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-02-08 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-02-17 11:45:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-03-18 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-27 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-04-23 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-02-12 11:45:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-02-26 11:45:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-02-22 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-03-01 12:45:00,State Street,3,107,Jeralyn Peterson,Drink,0.99
2018-02-04 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-01-17 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-31 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-04-13 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-01-03 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-09 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-03-03 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-14 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-18 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-03-29 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-01-26 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-26 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-01-22 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-01-30 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-12 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-19 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-30 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-01-24 12:45:00,State Street,3,108,Charles Shwaybuck,Drink,0.99
2018-02-13 11:45:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-03-24 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-07 11:45:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-02-14 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-01-05 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-26 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-03-16 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-18 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-03-18 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-18 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-01-24 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-02-04 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-01-22 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-03-13 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-04-03 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-04-08 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-03-21 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-03-28 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-04-13 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-03-17 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-02-25 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-01-25 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-13 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-19 12:45:00,State Street,3,108,Charles Shwaybuck,Drink,0.99
2018-01-26 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-03-06 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-25 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-04-09 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-04 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-04-22 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-02-21 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-01-05 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-02-13 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-02-14 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-24 11:45:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-02-22 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-02-21 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-01-19 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-02-24 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-02-24 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-12 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-03-23 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-04-14 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-01-04 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-05 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-03-03 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-02-20 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-04-21 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-04-08 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-03 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-04-11 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-01-11 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-06 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-26 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-01-09 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-04-08 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-03-15 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-19 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-01-22 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-02-21 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-04-04 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-02-21 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-03-26 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-04-11 11:45:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-02-11 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-11 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-03-05 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-02-16 12:45:00,State Street,3,106,Sheera Grayskull,Drink,0.99
2018-03-12 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-04-28 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-04-30 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-01-07 11:45:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-04-29 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-04-07 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-03-19 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-01-31 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-04 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-01-16 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-02-07 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-02-25 11:45:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-04-29 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-03-22 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-02-23 11:45:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-03-19 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-03-28 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-02-09 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-02-18 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-03-10 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-01-20 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-04-17 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-01-25 11:45:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-03-29 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-08 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-08 11:45:00,Union Heights,1,110,Mrs. Fancy Pants,Burger,2.79
2018-02-20 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-01-03 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-04-13 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-03-08 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-01-29 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-01-31 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-01-12 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-03-13 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-03-04 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-02-22 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-01-13 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-01-28 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-01-14 11:45:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-01-28 11:45:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-03-05 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-01-17 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-04-25 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-02-28 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-04-12 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-04-15 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-09 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-04-18 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-01-18 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-04-30 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-03-11 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-03-23 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-05 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-01-07 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-02-19 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-04 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-01-05 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-07 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-02-05 11:45:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-01-25 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-02-05 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-03-29 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-03-11 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-03-02 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-20 11:45:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-01-14 11:45:00,Union Heights,3,103,Alex Jones,Drink,0.99
2018-02-04 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-04-05 11:45:00,Union Heights,3,110,Mrs. Fancy Pants,Drink,0.99
2018-03-14 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-01-23 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-03-02 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-02-20 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-01-16 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-03-27 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-20 12:45:00,State Street,3,108,Charles Shwaybuck,Drink,0.99
2018-01-12 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-04-13 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-01-26 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-02 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-13 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-04-05 11:45:00,Union Heights,4,110,Mrs. Fancy Pants,Shake,1.99
2018-02-08 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-02-19 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-04-15 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-01-31 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-04-01 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-03-19 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-05 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-14 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-02-12 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-05 11:45:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-04-16 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-04-09 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-02-23 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-04-08 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-02-16 11:45:00,Union Heights,2,101,Lebron James,Fry,0.99
2018-04-08 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-03-10 12:45:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-01-07 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-02-17 11:45:00,Union Heights,3,101,Lebron James,Drink,0.99
2018-02-28 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-03-15 12:45:00,State Street,3,108,Charles Shwaybuck,Drink,0.99
2018-03-15 12:45:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-04-01 12:45:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-03-12 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-04-30 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-04-15 12:45:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-01-10 11:45:00,Union Heights,2,102,Alec Pizza,Fry,0.99
2018-02-23 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-07 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-01-23 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-04-20 11:45:00,Union Heights,2,103,Alex Jones,Fry,0.99
2018-04-26 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-02-03 12:45:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-02-19 11:45:00,Union Heights,4,101,Lebron James,Shake,1.99
2018-02-05 12:45:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-02-02 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-03-15 12:45:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-03-17 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-03-10 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-04-05 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-04-02 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-01-02 12:45:00,State Street,2,107,Jeralyn Peterson,Fry,0.99
2018-03-03 12:45:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-05 13:00:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-03-08 13:00:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-18 13:00:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-01-21 11:45:00,Union Heights,4,103,Alex Jones,Shake,1.99
2018-01-26 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-03-16 11:45:00,Union Heights,4,102,Alec Pizza,Shake,1.99
2018-02-25 13:00:00,State Street,1,106,Sheera Grayskull,Burger,2.79
2018-04-05 13:00:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
2018-03-29 13:00:00,State Street,2,108,Charles Shwaybuck,Fry,0.99
2018-04-27 13:00:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-04-01 13:00:00,State Street,4,108,Charles Shwaybuck,Shake,1.99
2018-03-15 11:45:00,Union Heights,1,102,Alec Pizza,Burger,2.79
2018-01-19 11:45:00,Union Heights,1,101,Lebron James,Burger,2.79
2018-04-10 13:00:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-04-04 13:00:00,State Street,2,106,Sheera Grayskull,Fry,0.99
2018-02-03 13:00:00,State Street,1,107,Jeralyn Peterson,Burger,2.79
2018-01-02 11:45:00,Union Heights,1,103,Alex Jones,Burger,2.79
2018-03-07 13:00:00,State Street,4,106,Sheera Grayskull,Shake,1.99
2018-01-31 13:00:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-03-03 13:00:00,State Street,1,108,Charles Shwaybuck,Burger,2.79
2018-01-22 13:00:00,State Street,4,107,Jeralyn Peterson,Shake,1.99
